t,cmdty,market_name,district_name,variety,p_min,p_max,p_modal,date,price_info
2025-08-13,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-13,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-13,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-13,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-13,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-13,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-13,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-13,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-15,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,16000,18000,18000,2025-08-15,"Minimum Price: ₹16000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-08-15,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-15,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,16000,16000,2025-08-15,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-15,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-15,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-15,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-15,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-15,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-15,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-16,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-16,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-16,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-16,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-16,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-16,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-16,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-16,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-16,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-17,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,16000,16000,2025-08-17,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-17,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-17,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-17,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-17,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-17,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-17,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-17,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-17,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-17,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-17,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-18,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-18,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-18,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14800,16000,16000,2025-08-18,"Minimum Price: ₹14800, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-18,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-18,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-18,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-18,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-18,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,16000,16000,2025-08-18,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-18,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-18,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-19,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-19,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-19,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,14000,15000,15000,2025-08-19,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-08-19,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-19,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-19,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-19,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-19,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-19,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-19,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14800,16000,16000,2025-08-19,"Minimum Price: ₹14800, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-19,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,15000,15000,15000,2025-08-19,"Minimum Price: ₹15000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-08-20,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-20,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-20,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-20,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-20,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,16000,16000,16000,2025-08-20,"Minimum Price: ₹16000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-20,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-20,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-20,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-20,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-20,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-20,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-21,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,16000,16000,2025-08-21,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-21,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-21,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-21,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-21,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-21,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-21,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-21,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-21,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-21,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-21,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-22,Chili Red,Tiruppur (North) (Uzhavar Sandhai ),Coimbatore,Bold,15000,16000,16000,2025-08-22,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-22,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-22,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-22,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-22,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-22,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-22,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-22,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-22,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-22,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-22,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-23,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-23,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-23,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-08-23,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-23,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-23,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-23,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-23,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-23,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-23,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-24,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-24,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-24,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-24,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-24,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-24,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-24,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-24,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-24,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,18000,18000,18000,2025-08-24,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-08-25,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-25,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-25,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-25,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-25,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-25,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-25,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-25,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-25,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,18000,18000,18000,2025-08-25,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-08-26,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,18000,18000,18000,2025-08-26,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-08-26,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-26,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-26,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-26,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-26,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-26,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-26,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-26,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-27,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-27,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-27,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-27,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-27,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-27,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-27,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-27,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-27,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,18000,18000,18000,2025-08-27,"Minimum Price: ₹18000, Maximum Price: ₹18000, Modal Price: ₹18000"
2025-08-28,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-28,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-28,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-28,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-28,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-08-28,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-28,Chili Red,Namakkal(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-28,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-28,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-28,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-30,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-30,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-30,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-30,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-30,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-30,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-30,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-31,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-08-31,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-08-31,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-08-31,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-08-31,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-08-31,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-08-31,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-08-31,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-01,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-01,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-01,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-01,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-01,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-01,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-01,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-01,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-02,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-02,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-02,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-02,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-02,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-02,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-02,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-02,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-03,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-03,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-03,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-03,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-03,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-03,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-03,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-03,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-04,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-04,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-04,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-04,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-04,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-09-04,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-04,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-04,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-05,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-05,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-05,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-05,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-05,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-05,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-05,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-05,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-06,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-06,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-06,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-06,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-06,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-06,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-06,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-06,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-07,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-07,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-07,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,16000,16000,2025-09-07,"Minimum Price: ₹14000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-07,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-07,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-07,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-07,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-08,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-08,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-08,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-08,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-08,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-09-08,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-08,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-08,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-09,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-09,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-09,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-09,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-09,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-09-09,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-09,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-09,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-10,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-10,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-10,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,17000,17000,2025-09-10,"Minimum Price: ₹15000, Maximum Price: ₹17000, Modal Price: ₹17000"
2025-09-10,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,15000,16000,16000,2025-09-10,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-10,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-10,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-11,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-11,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-11,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-11,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-11,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,14000,15000,15000,2025-09-11,"Minimum Price: ₹14000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-11,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-11,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-12,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-12,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-12,Chili Red,Perambalur(Uzhavar Sandhai ),Perambalur,Bold,15000,16000,16000,2025-09-12,"Minimum Price: ₹15000, Maximum Price: ₹16000, Modal Price: ₹16000"
2025-09-12,Chili Red,Rasipuram(Uzhavar Sandhai ),Namakkal,Bold,13000,15000,15000,2025-09-12,"Minimum Price: ₹13000, Maximum Price: ₹15000, Modal Price: ₹15000"
2025-09-12,Chili Red,Ambattur(Uzhavar Sandhai ),Thiruvallur,Bold,20000,20000,20000,2025-09-12,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-12,Chili Red,Katpadi (Uzhavar Sandhai ),Vellore,Bold,20000,20000,20000,2025-09-12,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-13,Chili Red,Anna nagar(Uzhavar Sandhai ),Madurai,Bold,20000,20000,20000,2025-09-13,"Minimum Price: ₹20000, Maximum Price: ₹20000, Modal Price: ₹20000"
2025-09-13,Chili Red,Gudiyatham(Uzhavar Sandhai ),Vellore,Bold,15000,15000,15000,2025-09-13,"Minimum Price: ₹15000, Maximum Price: ₹15000, Modal Price: ₹15000"
